id,weekly_increase_rate_plan
example_0721,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 75%x5
SET2 85%x3
SET3 95%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0722,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0723,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0724,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0725,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0726,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 55%x5
SET2 65%x3
SET3 75%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0727,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0728,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 80%x5
SET2 90%x3
SET3 100%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0729,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 45%x3
SET2 50%x3
SET3 55%x3+

Week3
SET1 50%x5
SET2 55%x3
SET3 60%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0730,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0731,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0732,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 80%x5
SET2 90%x3
SET3 100%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0733,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 75%x5
SET2 85%x3
SET3 95%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0734,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0735,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0736,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 75%x3
SET2 80%x3
SET3 85%x3+

Week3
SET1 85%x5
SET2 90%x3
SET3 95%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0737,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 55%x5
SET2 65%x3
SET3 75%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0738,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0739,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0740,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 55%x5
SET2 65%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0741,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 55%x3
SET2 65%x3
SET3 75%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0742,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0743,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0744,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 45%x3
SET2 50%x3
SET3 55%x3+

Week3
SET1 50%x5
SET2 55%x3
SET3 60%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0745,"Week1
SET1 65%x5
SET2 75%x5
SET3 85%x5+

Week2
SET1 75%x3
SET2 85%x3
SET3 95%x3+

Week3
SET1 85%x5
SET2 95%x3
SET3 105%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0746,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0747,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0748,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0749,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0750,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 75%x5
SET2 85%x3
SET3 95%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0751,"Week1
SET1 65%x5
SET2 75%x5
SET3 85%x5+

Week2
SET1 75%x3
SET2 85%x3
SET3 95%x3+

Week3
SET1 85%x5
SET2 95%x3
SET3 105%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0752,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 65%x3
SET2 70%x3
SET3 75%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0753,"Week1
SET1 50%x5
SET2 60%x5
SET3 70%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0754,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0755,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0756,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0757,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0758,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0759,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 45%x3
SET2 50%x3
SET3 55%x3+

Week3
SET1 50%x5
SET2 55%x3
SET3 60%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0760,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0761,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0762,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0763,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0764,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 55%x3
SET2 65%x3
SET3 75%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0765,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 80%x5
SET2 90%x3
SET3 100%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0766,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0767,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0768,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0769,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 65%x3
SET2 70%x3
SET3 75%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0770,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0771,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0772,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0773,"Week1
SET1 50%x5
SET2 60%x5
SET3 70%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0774,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 55%x3
SET2 65%x3
SET3 75%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0775,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0776,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0777,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 60%x5
SET2 70%x3
SET3 80%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0778,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0779,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0780,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0781,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 55%x3
SET2 65%x3
SET3 75%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0782,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0783,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 50%x3
SET2 60%x3
SET3 70%x3+

Week3
SET1 55%x5
SET2 65%x3
SET3 75%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0784,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 65%x3
SET2 70%x3
SET3 75%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0785,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0786,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0787,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 45%x3
SET2 50%x3
SET3 55%x3+

Week3
SET1 50%x5
SET2 55%x3
SET3 60%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0788,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 80%x5
SET2 90%x3
SET3 100%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0789,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0790,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0791,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0792,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 80%x5
SET2 90%x3
SET3 100%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0793,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0794,"Week1
SET1 50%x5
SET2 60%x5
SET3 70%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0795,"Week1
SET1 60%x5
SET2 65%x5
SET3 70%x5+

Week2
SET1 65%x3
SET2 70%x3
SET3 75%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0796,"Week1
SET1 65%x5
SET2 75%x5
SET3 85%x5+

Week2
SET1 75%x3
SET2 85%x3
SET3 95%x3+

Week3
SET1 85%x5
SET2 95%x3
SET3 105%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0797,"Week1
SET1 60%x5
SET2 70%x5
SET3 80%x5+

Week2
SET1 65%x3
SET2 75%x3
SET3 85%x3+

Week3
SET1 70%x5
SET2 80%x3
SET3 90%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0798,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0799,"Week1
SET1 60%x5
SET2 65%x5
SET3 70%x5+

Week2
SET1 65%x3
SET2 70%x3
SET3 75%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0800,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0801,"Week1
SET1 45%x5
SET2 55%x5
SET3 65%x5+

Week2
SET1 55%x3
SET2 65%x3
SET3 75%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0802,"Week1
SET1 40%x5
SET2 50%x5
SET3 60%x5+

Week2
SET1 45%x3
SET2 55%x3
SET3 65%x3+

Week3
SET1 50%x5
SET2 60%x3
SET3 70%x1+

Week4
SET1 40%x5
SET2 50%x5
SET3 60%x5
"
example_0803,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0804,"Week1
SET1 60%x5
SET2 65%x5
SET3 70%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 80%x5
SET2 85%x3
SET3 90%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0805,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 45%x3
SET2 50%x3
SET3 55%x3+

Week3
SET1 50%x5
SET2 55%x3
SET3 60%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0806,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0807,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 75%x3
SET2 80%x3
SET3 85%x3+

Week3
SET1 85%x5
SET2 90%x3
SET3 95%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0808,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0809,"Week1
SET1 40%x5
SET2 45%x5
SET3 50%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0810,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0811,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0812,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 65%x5
SET3 70%x5
"
example_0813,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0814,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 60%x5
SET2 65%x3
SET3 70%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0815,"Week1
SET1 65%x5
SET2 75%x5
SET3 85%x5+

Week2
SET1 70%x3
SET2 80%x3
SET3 90%x3+

Week3
SET1 75%x5
SET2 85%x3
SET3 95%x1+

Week4
SET1 30%x5
SET2 40%x5
SET3 50%x5
"
example_0816,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 50%x3
SET2 55%x3
SET3 60%x3+

Week3
SET1 55%x5
SET2 60%x3
SET3 65%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0817,"Week1
SET1 55%x5
SET2 60%x5
SET3 65%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
example_0818,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0819,"Week1
SET1 50%x5
SET2 55%x5
SET3 60%x5+

Week2
SET1 60%x3
SET2 65%x3
SET3 70%x3+

Week3
SET1 70%x5
SET2 75%x3
SET3 80%x1+

Week4
SET1 40%x5
SET2 45%x5
SET3 50%x5
"
example_0820,"Week1
SET1 65%x5
SET2 75%x5
SET3 85%x5+

Week2
SET1 75%x3
SET2 85%x3
SET3 95%x3+

Week3
SET1 85%x5
SET2 95%x3
SET3 105%x1+

Week4
SET1 50%x5
SET2 60%x5
SET3 70%x5
"
example_0821,"Week1
SET1 55%x5
SET2 65%x5
SET3 75%x5+

Week2
SET1 60%x3
SET2 70%x3
SET3 80%x3+

Week3
SET1 65%x5
SET2 75%x3
SET3 85%x1+

Week4
SET1 60%x5
SET2 70%x5
SET3 80%x5
"
example_0822,"Week1
SET1 65%x5
SET2 70%x5
SET3 75%x5+

Week2
SET1 70%x3
SET2 75%x3
SET3 80%x3+

Week3
SET1 75%x5
SET2 80%x3
SET3 85%x1+

Week4
SET1 50%x5
SET2 55%x5
SET3 60%x5
"
example_0823,"Week1
SET1 45%x5
SET2 50%x5
SET3 55%x5+

Week2
SET1 55%x3
SET2 60%x3
SET3 65%x3+

Week3
SET1 65%x5
SET2 70%x3
SET3 75%x1+

Week4
SET1 30%x5
SET2 35%x5
SET3 40%x5
"
